HSN Code,Description
73181600,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - THREADED ARTICLES : NUTS"
73181900,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - THREADED ARTICLES : OTHER"
73182100,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - NON-THREADED ARTICLES : SPRING WASHERS AND OTHER LOCK WASHERS"
73182200,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - NON-THREADED ARTICLES : OTHER WASHERS"
73182300,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - NON-THREADED ARTICLES : RIVETS"
73182400,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - NON-THREADED ARTICLES : COTTERS AND COTTER-PINS"
73182910,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - NON-THREADED ARTICLES : OTHER : CIRCLIPS"
73182990,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - NON-THREADED ARTICLES : OTHER : OTHER"
73191010,"SEWING NEEDLES, KNITTING NEEDLES, BODKINS, CROCHET HOOKS, EMBROIDERY STILETTOS AND SIMILAR ARTICLES, FOR USE IN THE HAND, OF IRON OR STEEL; SAFETY PINS AND OTHER PINS, OF IRON OR STEEL, NOT ELSEWHERE SPECIFIED OR INCLUDED - SEWING, DARNING OR EMBROIDERY NEEDLES : HARNESS NEEDLES"
73191020,"SEWING NEEDLES, KNITTING NEEDLES, BODKINS, CROCHET HOOKS, EMBROIDERY STILETTOS AND SIMILAR ARTICLES, FOR USE IN THE HAND, OF IRON OR STEEL; SAFETY PINS AND OTHER PINS, OF IRON OR STEEL, NOT ELSEWHERE SPECIFIED OR INCLUDED - SEWING, DARNING OR EMBROIDERY NEEDLES : OTHER SEWING NEEDLES"
73191090,"SEWING NEEDLES, KNITTING NEEDLES, BODKINS, CROCHET HOOKS, EMBROIDERY STILETTOS AND SIMILAR ARTICLES, FOR USE IN THE HAND, OF IRON OR STEEL; SAFETY PINS AND OTHER PINS, OF IRON OR STEEL, NOT ELSEWHERE SPECIFIED OR INCLUDED - SEWING, DARNING OR EMBROIDERY NEEDLES : OTHER"
73194010,"SEWING NEEDLES, KNITTING NEEDLES, BODKINS, CROCHET HOOKS, EMBROIDERY STILETTOS AND SIMILAR ARTICLES, FOR USE IN THE HAND, OF IRON OR STEEL; SAFETY PINS AND OTHER PINS, OF IRON OR STEEL, NOT ELSEWHERE SPECIFIED OR INCLUDED - SAFETY PINS AND OTHER PINS --- SAFETY PINS"
73194090,"SEWING NEEDLES, KNITTING NEEDLES, BODKINS, CROCHET HOOKS, EMBROIDERY STILETTOS AND SIMILAR ARTICLES, FOR USE IN THE HAND, OF IRON OR STEEL; SAFETY PINS AND OTHER PINS, OF IRON OR STEEL, NOT ELSEWHERE SPECIFIED OR INCLUDED - SAFETY PINS AND OTHER PINS --- OTHER PINS"
73199000,"SEWING NEEDLES, KNITTING NEEDLES, BODKINS, CROCHET HOOKS, EMBROIDERY STILETTOS AND SIMILAR ARTICLES, FOR USE IN THE HAND, OF IRON OR STEEL; SAFETY PINS AND OTHER PINS, OF IRON OR STEEL, NOT ELSEWHERE SPECIFIED OR INCLUDED - OTHER"
73201011,"SPRINGS AND LEAVES FOR SPRINGS, OF IRON OR STEEL - LEAF-SPRINGS AND LEAVES THEREFOR : LEAF-SPRINGS : FOR MOTOR VEHICLES"
73201012,"SPRINGS AND LEAVES FOR SPRINGS, OF IRON OR STEEL - LEAF-SPRINGS AND LEAVES THEREFOR : LEAF-SPRINGS : FOR RAILWAYS AND TRAMWAYS"
73201019,"SPRINGS AND LEAVES FOR SPRINGS, OF IRON OR STEEL - LEAF-SPRINGS AND LEAVES THEREFOR : LEAF-SPRINGS : OTHER"
73201020,"SPRINGS AND LEAVES FOR SPRINGS, OF IRON OR STEEL - LEAF-SPRINGS AND LEAVES THEREFOR: -- LEAF SPRINGS --- LEAVES FOR SPRINGS"
73202000,"SPRINGS AND LEAVES FOR SPRINGS, OF IRON OR STEEL - HELICAL SPRINGS"
73209010,"SPRINGS AND LEAVES FOR SPRINGS, OF IRON OR STEEL - OTHER : COIL SPRING FOR RAILWAYS, TRAMWAYS"
73209020,"SPRINGS AND LEAVES FOR SPRINGS, OF IRON OR STEEL - OTHER : SPRING PINS"
73209090,"SPRINGS AND LEAVES FOR SPRINGS, OF IRON OR STEEL - OTHER : OTHER"
73211110,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE WARMERS: FOR GAS FUEL OR FOR BOTH GAS AND OTHER FUELS : COOKERS AND KITCHEN STOVES"
73211120,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE WARMERS: FOR GAS FUEL OR FOR BOTH GAS AND OTHER FUELS : OTHER STOVES"
73211190,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE WARMERS: FOR GAS FUEL OR FOR BOTH GAS AND OTHER FUELS : OTHER"
73211210,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE WARMERS: FOR LIQUID FUEL: COOKERS AND KITCHEN STOVES"
73211220,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE WARMERS: FOR LIQUID FUEL: OTHER STOVES"
73211290,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE WARMERS: FOR LIQUID FUEL: OTHER"
73211310,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE WARMERS: FOR SOLID FUEL: COOKERS AND KITCHEN STOVES"
73211320,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE WARMERS: FOR SOLID FUEL: OTHER STOVES"
73211390,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE WARMERS: FOR SOLID FUEL: OTHER"
73211910,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE WARMERS: -- OTHER, INCLUDING APPLIANCES FOR SOLID FUEL --- COOKERS AND KITCHEN STOVES"
73211990,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE WARMERS: -- OTHER, INCLUDING APPLIANCES FOR SOLID FUEL --- OTHER STOVES AND APPLIANCES"
73218100,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - OTHER APPLIANCES: FOR GAS FUEL OR FOR BOTH GAS AND OTHER FUELS"
73218200,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - OTHER APPLIANCES: FOR LIQUID FUEL"
73218310,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - OTHER APPLIANCES: FOR SOLID FUEL : CLAY TANDOOR (OVEN WITH IRON OR STEEL BODY AND EARTHEN GRATES)"
73218390,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - OTHER APPLIANCES: FOR SOLID FUEL : OTHER"
73218910,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE WARMERS: -- OTHER, INCLUDING APPLIANCES FOR SOLID FUEL --- CLAY TANDOOR (OVEN WITH IRON OR STEEL BODY AND EARTHEN GRATES)"
73218990,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE WARMERS: -- OTHER, INCLUDING APPLIANCES FOR SOLID FUEL --- OTHER"
73219000,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - PARTS"
73221100,"RADIATORS FOR CENTRAL HEATING, NOT ELECTRICALLY HEATED, AND PARTS THEREOF, OF IRON OR STEEL; AIR HEATERS AND HOT AIR DISTRIBUTORS (INCLUDING DISTRIBUTORS WHICH CAN ALSO DISTRIBUTE FRESH OR CONDITIONED AIR), NOT ELECTRICALLY HEATED, INCORPORATING A MOTOR-DRIVEN FAN OR BLOWER, AND PARTS THEREOF, OF IRON OR STEEL - RADIATORS AND PARTS THEREOF : OF CAST IRON"
73221900,"RADIATORS FOR CENTRAL HEATING, NOT ELECTRICALLY HEATED, AND PARTS THEREOF, OF IRON OR STEEL; AIR HEATERS AND HOT AIR DISTRIBUTORS (INCLUDING DISTRIBUTORS WHICH CAN ALSO DISTRIBUTE FRESH OR CONDITIONED AIR), NOT ELECTRICALLY HEATED, INCORPORATING A MOTOR-DRIVEN FAN OR BLOWER, AND PARTS THEREOF, OF IRON OR STEEL - RADIATORS AND PARTS THEREOF : OTHER"
73229010,"RADIATORS FOR CENTRAL HEATING, NOT ELECTRICALLY HEATED, AND PARTS THEREOF, OF IRON OR STEEL; AIR HEATERS AND HOT AIR DISTRIBUTORS (INCLUDING DISTRIBUTORS WHICH CAN ALSO DISTRIBUTE FRESH OR CONDITIONED AIR), NOT ELECTRICALLY HEATED, INCORPORATING A MOTOR-DRIVEN FAN OR BLOWER, AND PARTS THEREOF, OF IRON OR STEEL - OTHER : AIR HEATERS AND HOT AIR DISTRIBUTORS"
73229090,"RADIATORS FOR CENTRAL HEATING, NOT ELECTRICALLY HEATED, AND PARTS THEREOF, OF IRON OR STEEL; AIR HEATERS AND HOT AIR DISTRIBUTORS (INCLUDING DISTRIBUTORS WHICH CAN ALSO DISTRIBUTE FRESH OR CONDITIONED AIR), NOT ELECTRICALLY HEATED, INCORPORATING A MOTOR-DRIVEN FAN OR BLOWER, AND PARTS THEREOF, OF IRON OR STEEL - OTHER : PARTS OF AIR HEATERS AND HOT AIR DISTRIBUTORS"
73231000,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF IRON OR STEEL; IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF IRON OR STEEL IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE"
73239110,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF IRON OR STEEL; IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF IRON OR STEEL - OTHER : OF CAST IRON, NOT ENAMELLED : PANS"
73239190,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF IRON OR STEEL; IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF IRON OR STEEL - OTHER : OF CAST IRON, NOT ENAMELLED : OTHER"
73239200,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF IRON OR STEEL; IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF IRON OR STEEL - OTHER : OF CAST IRON, ENAMELLED"
73239310,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF IRON OR STEEL; IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF IRON OR STEEL - OTHER : OF STAINLESS STEEL : PRESSURE COOKERS"
73239390,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF IRON OR STEEL; IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF IRON OR STEEL - OTHER : OF STAINLESS STEEL : OTHER"
73239410,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF IRON OR STEEL; IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF IRON OR STEEL - OTHER : OF IRON (OTHER THAN CAST IRON) OR STEEL, ENAMELLED : GHAMELLAS"
73239420,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF IRON OR STEEL; IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF IRON OR STEEL - OTHER : OF IRON (OTHER THAN CAST IRON) OR STEEL, ENAMELLED : UTENSILS"
73239490,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF IRON OR STEEL; IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF IRON OR STEEL - OTHER : OF IRON (OTHER THAN CAST IRON) OR STEEL, ENAMELLED : OTHER"
73239910,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF IRON OR STEEL; IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF IRON OR STEEL - OTHER : OTHER : UTENSILS OF GALVANISED IRON"
73239920,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF IRON OR STEEL; IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF IRON OR STEEL - OTHER : OTHER : OTHER UTENSILS"
73239990,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF IRON OR STEEL; IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF IRON OR STEEL - OTHER : OTHER : OTHER"
73241000,"SANITARY WARE AND PARTS THEREOF, OF IRON OR STEEL - SINKS AND WASH BASINS, OF STAINLESS STEEL"
73242100,"SANITARY WARE AND PARTS THEREOF, OF IRON OR STEEL - BATHS : OF CAST IRON, WHETHER OR NOT ENAMELLED"
73242900,"SANITARY WARE AND PARTS THEREOF, OF IRON OR STEEL - BATHS : OTHER"
73249000,"SANITARY WARE AND PARTS THEREOF, OF IRON OR STEEL - OTHER, INCLUDING PARTS"
73251000,OTHER CAST ARTICLES OF IRON OR STEEL - OF NON-MALLEABLE CAST IRON
73259100,OTHER CAST ARTICLES OF IRON OR STEEL - OTHER : GRINDING BALLS AND SIMILAR ARTICLES FOR MILLS
73259910,OTHER CAST ARTICLES OF IRON OR STEEL - OTHER : OTHER : OF IRON
73259920,OTHER CAST ARTICLES OF IRON OR STEEL - OTHER : OTHER : OF ALLOY STEEL
73259930,OTHER CAST ARTICLES OF IRON OR STEEL - OTHER : OTHER : OF STAINLESS STEEL
73259991,OTHER CAST ARTICLES OF IRON OR STEEL - OTHER : OTHER : OTHER : RUDDERS FOR SHIPS OR BOATS
73259992,OTHER CAST ARTICLES OF IRON OR STEEL - OTHER : OTHER : OTHER : DRAIN COVERS
73259993,OTHER CAST ARTICLES OF IRON OR STEEL - OTHER : OTHER : OTHER : PLATES AND FRAMES FOR SEWAGE WATER OR SIMILAR SYSTEM
73259999,OTHER CAST ARTICLES OF IRON OR STEEL - OTHER : OTHER : OTHER : OTHER
73261100,"OTHER ARTICLES OF IRON OR STEEL - FORGED OR STAMPED, BUT NOT FURTHER WORKED : GRINDING BALLS AND SIMILAR ARTICLES FOR MILLS"
73261910,"OTHER ARTICLES OF IRON OR STEEL - FORGED OR STAMPED, BUT NOT FURTHER WORKED : OTHER : FOR AUTOMOBILES AND EARTH MOVING EQUIPMENTS"
73261990,"OTHER ARTICLES OF IRON OR STEEL - FORGED OR STAMPED, BUT NOT FURTHER WORKED : OTHER : OTHER"
73262010,OTHER ARTICLES OF IRON OR STEEL - ARTICLES OF IRON OR STEEL WIRE : TYRE BEAD WIRE RINGS INTENDED FOR USE IN THE MANUFACTURE OF TYRES FOR CYCLES AND CYCLERICKSHAWS
73262090,OTHER ARTICLES OF IRON OR STEEL - ARTICLES OF IRON OR STEEL WIRE : OTHER
73269010,OTHER ARTICLES OF IRON OR STEEL - OTHER :BELT LACING OF STEEL
73269020,OTHER ARTICLES OF IRON OR STEEL - OTHER :BELT FASTENERS FOR MACHINERY BELTS
73269030,"OTHER ARTICLES OF IRON OR STEEL - OTHER :DRAIN COVERS, PLATES, AND FRAMES FOR SEWAGES, WATER OR SIMILAR SYSTEM"
73269040,OTHER ARTICLES OF IRON OR STEEL - OTHER : ENAMELLED IRON WARE
73269050,OTHER ARTICLES OF IRON OR STEEL - OTHER : GRINDING MEDIA BALLS AND CYLPEBS
73269060,OTHER ARTICLES OF IRON OR STEEL - OTHER : MANUFACTURES OF STAINLESS STEEL
73269070,OTHER ARTICLES OF IRON OR STEEL - OTHER :ARTICLES OF CLAD METAL
73269080,"OTHER ARTICLES OF IRON OR STEEL - OTHER :PARTS OF SHIPS, FLOATING STRUCTURE AND VESSELS (EXCLUDING HULL, PROPELLERS AND PADDLE-WHEELS)"
73269091,OTHER ARTICLES OF IRON OR STEEL - OTHER : OTHER : SHANKS
73269099,OTHER ARTICLES OF IRON OR STEEL - OTHER : OTHER : OTHER
74010010,COPPER MATTES; CEMENT COPPER (PRECIPITATED COPPER) - COPPER MATTES
74010090,COPPER MATTES; CEMENT COPPER (PRECIPITATED COPPER) - CEMENT COPPER (PRECIPITATED COPPER)
74011000,COPPER MATTES; CEMENT COPPER (PRECIPITATED COPPER) - COPPER MATTES
74012000,COPPER MATTES; CEMENT COPPER (PRECIPITATED COPPER) - CEMENT COPPER (PRECIPITATED COPPER)
74020010,UNREFINED COPPER; COPPER ANODES FOR ELECTROLYTIC REFINING - UNREFINED COPPER; COPPER ANODES FOR ELECTROLYTIC REFINING : BLISTER COPPER
74020090,UNREFINED COPPER; COPPER ANODES FOR ELECTROLYTIC REFINING - UNREFINED COPPER; COPPER ANODES FOR ELECTROLYTIC REFINING : OTHER
74031100,"REFINED COPPER AND COPPER ALLOYS, UNWROUGHT - REFINED COPPER : CATHODES AND SECTIONS OF CATHODES"
74031200,"REFINED COPPER AND COPPER ALLOYS, UNWROUGHT - REFINED COPPER : WIRE-BARS"
74031300,"REFINED COPPER AND COPPER ALLOYS, UNWROUGHT - REFINED COPPER : BILLETS"
74031900,"REFINED COPPER AND COPPER ALLOYS, UNWROUGHT - REFINED COPPER : OTHER"
74032100,"REFINED COPPER AND COPPER ALLOYS, UNWROUGHT - COPPER ALLOYS : COPPER-ZINC BASE ALLOYS (BRASS)"
74032210,"REFINED COPPER AND COPPER ALLOYS, UNWROUGHT - COPPER ALLOYS : COPPER-TIN BASE ALLOYS (BRONZE) : PHOSPHOR BRONZE"
74032290,"REFINED COPPER AND COPPER ALLOYS, UNWROUGHT - COPPER ALLOYS : COPPER-TIN BASE ALLOYS (BRONZE) : OTHER"
74032310,"REFINED COPPER AND COPPER ALLOYS, UNWROUGHT - COPPER ALLOYS : COPPER-NICKEL BASE ALLOYS( CUPRO-NICKEL) OR COPPER-NICKEL-ZINC BASE ALLOYS (NICKEL SILVER) : COPPER-NICKEL BASE ALLOYS (CUPRO-NICKEL)"
74032320,"REFINED COPPER AND COPPER ALLOYS, UNWROUGHT - COPPER ALLOYS : COPPER-NICKEL BASE ALLOYS( CUPRO-NICKEL) OR COPPER-NICKEL-ZINC BASE ALLOYS (NICKEL SILVER) : COPPER-NICKEL-ZINC BASE ALLOYS(NICKEL SILVER)"
74032900,"REFINED COPPER AND COPPER ALLOYS, UNWROUGHT - COPPER ALLOYS : OTHER COPPER ALLOYS (OTHER THAN MASTER ALLOYS OF HEADING 7405)"
74040011,COPPER WASTE AND SCRAP - COPPER WASTE AND SCRAP: OF COPPER : EMPTY OR DISCHARGED CARTRIDGES OF ALL BORES AND SIZES
74040012,"COPPER WASTE AND SCRAP - COPPER WASTE AND SCRAP: OF COPPER :COPPER SCRAP, NAMELY THE FOLLOWING : COPPER WIRE SCRAP COVERED BY ISRI CODE WORDS BARLEY, BERRY AND BIRCH; HEAVY COPPER SCRAP COVERED BY ISRI CODE WORD CANDY; UNALLOYED COPPER SCRAP COVERED BY ISRI CODE WORD CLIFF; COPPER WIRE NODULES SCRAP COVERED BY ISRI CODE WORDS CLOVE, COBRA AND COCOA; LIGHT COPPER SCRAP COVERED BY ISRI CODE WORD DREAM; MUNTZ METAL TUBES COVERED BY ISRI CODE WORD PALMS"
74040019,COPPER WASTE AND SCRAP - COPPER WASTE AND SCRAP: OF COPPER :OTHER
74040021,COPPER WASTE AND SCRAP - COPPER WASTE AND SCRAP: OF COPPER ALLOYS : EMPTY OR DISCHARGED CARTRIDGES OF ALL BORES AND SIZES
74040022,"COPPER WASTE AND SCRAP - COPPER WASTE AND SCRAP: OF COPPER ALLOYS : BRASS SCRAP, NAMELY THE FOLLOWING : REFINERY BRASS SCRAP COVERED BY ISRI CODE WORD DRINK; COMPOSITION OF RED BRASS SCRAP COVERED BY ISRI CODE WORD EBONY; RED BRASS COMPOSITION TURNINGS SCRAP COVERED BY ISRI CODE WORD ENERV; GENUINE BABBIT-LINED BRASS BUSHINGS SCRAP COVERED BY ISRI CODE WORD ELDER; MACHINERY OR HARD BRASS SOLIDS SCRAP COVERED BY ISRI CODE WORD ENGEL; MACHINERY OR HAND BRASS SOLIDS SCRAP COVERED BY ISRI CODE WORD ERIN; COCKS AND FAUCETS SCRAP COVERED BY ISRI CODE WORD GRAPE; YELLOW BRASS SCRAP COVERED BY ISRI CODE WORD HONEY; YELLOW BRASS CASTINGS COVERED BY ISRI CODE WORD IVORY; NEW BRASS CLIPPINGS COVERED BY ISRI CODE WORD LABEL; YELLOW BRASS PRIMER COVERED BY ISRI CODE WORD LARK; BRASS PIPE COVERED BY ISRI CODE WORD MELON; YELLOW BRASS ROD TURNINGS COVERED BY ISRI CODE WORD NIGHT; NEW YELLOW BRASS ROD ENDS COVERED BY ISRI CODE WORD NOBLE; YELLOW BRASS TURNINGS COVERED BY ISRI CODE WORD NORMAD; MIXED UNSWEATED AUTO RADIATORS COVERED BY ISRI CODE WORD OCEAN; ADMIRALTY BRASS CONDENSER TUBES COVERED BY ISRI CODE WORD PALES; ALUMINIUM BRASS CONDENSER TUBES COVERED BY ISRI CODE WORD PALLU; MANGANESE BRONZE SOLIDS COVERED BY ISRI CODE WORD PARCH"
